2016-11-12 16:46:00.789044,0.010,49.2
2016-11-12 16:46:10.888005,0.010,49.3
2016-11-12 16:46:20.987083,0.000,49.5
2016-11-12 16:46:31.087122,0.018,49.4
2016-11-12 16:46:41.186241,0.029,49.3
2016-11-12 16:46:51.279256,0.031,49.4
2016-11-12 16:47:01.381099,0.024,49.4
2016-11-12 16:47:11.481683,0.031,49.4
2016-11-12 16:47:21.582233,0.026,49.5
2016-11-12 16:47:31.682814,0.026,49.5
2016-11-12 16:47:41.783380,0.029,49.5
2016-11-12 16:47:51.884449,0.032,49.4
2016-11-12 16:48:01.984406,0.036,49.5
2016-11-12 16:48:12.084706,0.035,49.5
2016-11-12 16:48:22.187373,0.018,49.6
2016-11-12 16:48:32.286453,0.019,49.6
2016-11-12 16:48:42.386168,0.016,49.7
2016-11-12 16:48:52.485474,0.017,49.7
2016-11-12 16:49:02.585880,0.000,49.9
2016-11-12 16:49:12.685006,0.009,49.2
2016-11-12 16:49:22.784708,0.002,49.3
2016-11-12 16:49:32.884977,0.018,49.3
2016-11-12 16:49:52.998472,0.042,49.2
2016-11-12 16:50:03.093888,0.031,49.6
2016-11-12 16:50:13.191205,0.029,49.6
2016-11-12 16:50:23.289290,0.023,49.6
2016-11-12 16:50:33.389355,0.017,49.7
2016-11-12 16:50:43.488062,0.029,49.8
2016-11-12 16:51:03.601156,0.015,49.7
2016-11-12 16:51:13.696371,0.019,49.7
2016-11-12 16:51:23.793292,0.034,49.6
2016-11-12 16:51:33.892797,0.021,49.6
2016-11-12 16:51:43.990218,0.024,49.5
2016-11-12 16:51:54.088633,0.032,49.7
2016-11-12 16:52:04.187821,0.034,49.6
2016-11-12 16:52:14.286771,0.039,49.7
2016-11-12 16:52:24.386442,0.018,49.7
2016-11-12 16:52:34.485809,0.004,50.0
2016-11-12 16:52:44.585226,0.012,50.0
2016-11-12 16:52:54.684826,0.031,49.9
2016-11-12 16:53:04.784416,0.022,50.1
2016-11-12 16:53:24.897872,0.034,49.9
2016-11-12 16:53:34.993694,0.032,49.6
2016-11-12 16:53:45.090879,0.051,49.4
2016-11-12 16:53:55.188800,0.042,49.5
2016-11-12 16:54:05.287277,0.038,49.5
2016-11-12 16:54:15.386239,0.032,49.7
