2016-12-09 12:11:24.599813,0.113,-136,-3,54.6
2016-12-09 12:11:29.622007,0.127,-137,-12,54.9
2016-12-09 12:11:34.643728,0.106,-136,2,54.9
2016-12-09 12:11:49.678438,0.112,-138,2,55.5
2016-12-09 12:11:54.700759,0.110,-137,12,55.3
2016-12-09 12:12:09.726539,0.100,-138,14,55.2
2016-12-09 12:12:14.745408,0.112,-136,-6,55.6
2016-12-09 12:12:19.766883,0.098,-136,4,55.3
2016-12-09 12:12:24.788604,0.109,-136,5,55.4
2016-12-09 12:12:29.810013,0.114,-133,-4,55.5
2016-12-09 12:12:34.831877,0.111,-138,2,55.6
2016-12-09 12:12:39.853526,0.121,-139,4,55.7
2016-12-09 12:12:44.875053,0.099,-138,3,55.8
2016-12-09 12:12:49.896164,0.117,-135,-12,56.0
2016-12-09 12:12:54.918904,0.118,-138,-15,56.0
2016-12-09 12:12:59.940639,0.116,-137,-3,56.2
2016-12-09 12:13:04.962152,0.098,-140,-1,56.2
2016-12-09 12:13:09.983804,0.109,-136,2,56.0
2016-12-09 12:13:15.004972,0.124,-134,1,56.0
2016-12-09 12:13:20.026696,0.099,-139,15,56.1
2016-12-09 12:13:25.048182,0.103,-137,2,56.2
2016-12-09 12:13:50.086339,0.102,-137,15,56.7
2016-12-09 12:13:55.105588,0.118,-134,-5,56.6
2016-12-09 12:14:10.141514,0.122,-138,-11,56.6
2016-12-09 12:14:15.162868,0.109,-136,2,56.7
2016-12-09 12:14:20.187502,0.121,-136,8,56.8
2016-12-09 12:14:25.209147,0.121,-135,0,56.9
2016-12-09 12:14:30.231026,0.098,-139,12,57.0
2016-12-09 12:14:45.266317,0.106,-139,2,57.3
2016-12-09 12:14:50.285410,0.116,-138,6,57.5
2016-12-09 12:14:55.306978,0.099,-140,18,57.3
2016-12-09 12:15:00.325471,0.113,-136,15,57.3
2016-12-09 12:15:05.347943,0.109,-137,12,57.3
2016-12-09 12:15:10.369346,0.127,-137,1,57.7
2016-12-09 12:15:15.393748,0.119,-135,-11,57.7
2016-12-09 12:15:20.416004,0.122,-138,-4,57.7
2016-12-09 12:15:25.435299,0.108,-140,4,57.7
2016-12-09 12:15:50.481797,0.110,-135,-3,58.1
2016-12-09 12:15:55.503987,0.099,-139,15,58.1
2016-12-09 12:16:00.525634,0.097,-139,4,58.2
2016-12-09 12:16:05.547573,0.119,-137,0,58.1
2016-12-09 12:16:10.568740,0.109,-139,1,58.3
2016-12-09 12:16:15.590766,0.118,-136,8,58.3
2016-12-09 12:16:20.612332,0.108,-137,-4,58.3
2016-12-09 12:16:25.634015,0.113,-137,0,58.4
2016-12-09 12:16:30.655702,0.109,-139,3,58.5
2016-12-09 12:16:35.676993,0.106,-139,5,58.5
2016-12-09 12:16:40.698629,0.117,-136,3,58.6
2016-12-09 12:16:45.720123,0.106,-135,0,58.6
2016-12-09 12:16:50.742360,0.115,-138,7,58.5
2016-12-09 12:16:55.764211,0.115,-138,2,58.8
2016-12-09 12:17:00.786286,0.110,-137,1,58.7
2016-12-09 12:17:05.808134,0.115,-140,10,58.6
2016-12-09 12:17:10.830320,0.114,-136,0,58.4
2016-12-09 12:17:15.852282,0.110,-136,-9,58.4
2016-12-09 12:17:20.874251,0.115,-137,0,58.5
2016-12-09 12:17:25.895532,0.128,-138,5,58.6
2016-12-09 12:17:30.916624,0.107,-136,3,58.8
2016-12-09 12:17:35.938828,0.120,-137,-6,58.9
2016-12-09 12:17:40.960665,0.103,-143,13,59.1
2016-12-09 12:17:45.982154,0.101,-135,2,59.2
2016-12-09 12:17:51.003516,0.112,-138,0,59.1
2016-12-09 12:18:06.038283,0.110,-138,6,59.2
2016-12-09 12:18:11.060673,0.122,-138,-10,59.3
2016-12-09 12:18:16.082415,0.127,-137,0,59.3
2016-12-09 12:18:21.104043,0.128,-139,-6,59.0
2016-12-09 12:18:36.139100,0.122,-140,2,59.2
2016-12-09 12:18:41.160721,0.115,-140,3,59.5
2016-12-09 12:18:46.182097,0.101,-142,9,59.6
2016-12-09 12:18:51.204107,0.103,-141,15,59.5
2016-12-09 12:18:56.226208,0.116,-139,-9,59.6
2016-12-09 12:19:01.248231,0.111,-140,0,59.6
2016-12-09 12:19:06.270293,0.127,-140,-2,59.7
2016-12-09 12:19:11.292342,0.108,-138,5,59.7
2016-12-09 12:19:16.314202,0.134,-139,-13,59.9
2016-12-09 12:19:21.335764,0.104,-139,3,59.8
2016-12-09 12:19:26.357612,0.118,-142,4,59.8
2016-12-09 12:19:31.379066,0.109,-141,1,59.9
2016-12-09 12:19:36.401300,0.120,-140,-8,60.0
2016-12-09 12:19:41.423477,0.107,-142,14,60.0
2016-12-09 12:19:46.444983,0.135,-137,1,60.0
2016-12-09 12:19:51.465047,0.109,-134,6,59.9
2016-12-09 12:19:56.487113,0.110,-140,10,59.9
2016-12-09 12:20:11.522095,0.095,-141,11,60.0
2016-12-09 12:20:16.544338,0.108,-141,-2,60.1
2016-12-09 12:20:21.566073,0.113,-137,9,60.2
2016-12-09 12:20:26.587859,0.115,-143,3,60.2
2016-12-09 12:20:31.609551,0.123,-138,5,60.1
2016-12-09 12:20:36.630997,0.118,-142,0,60.2
2016-12-09 12:20:41.652999,0.110,-141,1,60.4
2016-12-09 12:20:46.675373,0.125,-139,-10,60.3
2016-12-09 12:20:51.697190,0.112,-141,0,60.4
2016-12-09 12:20:56.719739,0.127,-137,-19,60.5
2016-12-09 12:21:01.741501,0.132,-138,-2,60.7
2016-12-09 12:21:06.763097,0.116,-142,7,60.6
2016-12-09 12:21:11.784779,0.125,-142,4,60.7
2016-12-09 12:21:16.806677,0.124,-139,-20,60.9
2016-12-09 12:21:21.828784,0.130,-137,-8,60.8
2016-12-09 12:21:26.845657,0.111,-142,10,60.5
2016-12-09 12:21:51.889006,0.125,-135,3,60.6
