2016-12-11 00:11:23.209055,0.025,-81,62,42.2
2016-12-11 00:11:28.228782,0.024,-70,64,42.1
2016-12-11 00:11:33.248918,0.017,-64,64,42.2
2016-12-11 00:11:38.269002,0.009,-44,63,42.5
2016-12-11 00:11:43.289274,0.013,-27,59,42.7
2016-12-11 00:11:48.309850,0.028,-33,58,42.7
2016-12-11 00:11:53.329397,0.018,-47,62,42.7
2016-12-11 00:11:58.349799,0.009,-36,64,43.0
2016-12-11 00:12:03.370118,0.024,-39,55,43.2
2016-12-11 00:12:08.389706,0.019,-37,59,43.2
2016-12-11 00:12:13.409780,0.017,-50,57,43.2
2016-12-11 00:12:18.429567,0.038,-43,52,43.4
2016-12-11 00:12:23.450141,0.019,-31,56,43.4
2016-12-11 00:12:28.470163,0.023,-39,54,43.3
2016-12-11 00:12:33.490562,0.016,-34,65,43.3
2016-12-11 00:12:38.510286,0.006,-34,63,43.6
2016-12-11 00:12:43.529813,0.012,-28,62,43.8
2016-12-11 00:12:48.549326,0.024,-44,54,43.6
2016-12-11 00:12:53.569725,0.022,-49,56,43.5
2016-12-11 00:12:58.589495,0.031,-51,56,43.7
2016-12-11 00:13:03.609950,0.015,-53,65,43.8
2016-12-11 00:13:08.629985,0.012,-45,66,43.7
2016-12-11 00:13:13.650008,0.026,-54,57,43.7
2016-12-11 00:13:18.670086,0.012,-35,64,43.9
2016-12-11 00:13:23.689560,0.012,-44,59,43.9
2016-12-11 00:13:58.741250,0.027,-28,55,44.0
