2016-12-05 11:55:02.913777,0.000,-84,-8,36.4
2016-12-05 11:55:07.934695,0.000,-80,-4,36.4
2016-12-05 11:55:12.955896,0.000,-80,-21,36.4
2016-12-05 11:55:17.976532,0.000,-79,4,36.4
2016-12-05 11:55:22.997804,0.000,-81,-26,36.5
2016-12-05 11:55:28.019076,0.000,-83,-25,36.4
2016-12-05 11:55:33.040324,0.000,-78,-4,36.5
2016-12-05 11:55:38.061242,0.000,-82,1,36.5
2016-12-05 11:56:23.136753,0.001,180,63,38.7
2016-12-05 11:56:28.157912,0.001,165,44,39.0
2016-12-05 11:56:33.178953,0.000,180,-59,39.2
2016-12-05 11:56:38.200689,0.000,164,-52,39.5
2016-12-05 11:56:43.221967,0.000,168,-67,39.8
2016-12-05 11:56:48.243007,0.000,167,12,40.1
2016-12-05 11:57:13.293640,0.000,154,-54,41.5
2016-12-05 11:57:18.314448,0.000,141,-65,41.7
2016-12-05 11:57:33.349625,0.000,158,-38,42.4
2016-12-05 11:57:48.384060,0.000,93,-40,43.0
2016-12-05 11:57:53.404490,0.000,92,-4,43.2
2016-12-05 11:57:58.425749,0.000,94,-56,43.4
2016-12-05 11:58:03.447151,0.000,108,-55,43.7
2016-12-05 11:58:08.468949,0.000,136,-64,43.8
2016-12-05 11:58:13.491440,0.000,123,-57,44.0
2016-12-05 11:58:18.515201,0.000,117,-23,44.3
2016-12-05 11:58:23.538723,0.000,106,-12,44.4
2016-12-05 11:58:28.561094,0.000,113,-58,44.6
2016-12-05 11:58:33.584024,0.000,132,-66,44.8
2016-12-05 11:59:08.641240,0.000,113,-31,46.0
2016-12-05 11:59:13.662736,0.000,158,-32,46.1
2016-12-05 11:59:18.684784,0.000,159,-49,46.3
2016-12-05 11:59:23.707358,0.000,147,-41,46.5
2016-12-05 11:59:28.730113,0.000,157,-52,46.7
2016-12-05 11:59:33.751132,0.000,180,-68,46.8
2016-12-05 11:59:38.773403,0.000,167,-45,46.9
2016-12-05 11:59:43.795746,0.000,173,-52,47.1
2016-12-05 11:59:48.818376,0.000,180,-42,47.3
2016-12-05 11:59:53.839502,0.000,174,-6,47.4
2016-12-05 11:59:58.860942,0.000,158,-64,47.6
2016-12-05 12:00:03.881610,0.000,169,2,47.7
2016-12-05 12:00:08.903356,0.000,177,-47,47.9
2016-12-05 12:00:23.938338,0.000,164,-50,48.4
2016-12-05 12:00:28.959784,0.000,136,-28,48.5
2016-12-05 12:00:33.982182,0.000,173,6,48.7
2016-12-05 12:00:39.005571,0.000,177,-43,48.7
2016-12-05 12:00:44.028547,0.000,165,-32,48.9
2016-12-05 12:00:49.051751,0.000,-161,48,49.0
2016-12-05 12:00:54.075402,0.000,-105,-44,49.0
2016-12-05 12:00:59.098065,0.000,-137,2,49.2
2016-12-05 12:01:04.120993,0.000,-159,-54,49.2
2016-12-05 12:01:09.144270,0.000,-155,-13,49.4
2016-12-05 12:01:14.167715,0.000,177,-51,49.5
2016-12-05 12:01:29.201308,0.000,154,-33,50.0
2016-12-05 12:01:34.224024,0.000,174,-68,50.1
2016-12-05 12:01:39.247061,0.000,164,30,50.3
2016-12-05 12:01:44.269291,0.000,82,19,50.3
2016-12-05 12:01:49.291229,0.018,94,0,50.3
2016-12-05 12:02:04.324367,0.000,155,1,50.7
2016-12-05 12:02:09.347364,0.000,169,-51,50.8
2016-12-05 12:02:14.370499,0.000,143,-46,50.9
2016-12-05 12:02:19.393314,0.000,127,-52,51.0
2016-12-05 12:02:24.416022,0.000,140,8,51.2
2016-12-05 12:02:29.438396,0.000,149,4,51.3
2016-12-05 12:02:34.461460,0.000,146,-23,51.3
2016-12-05 12:02:39.484294,0.000,143,-46,51.4
2016-12-05 12:02:44.507453,0.000,154,-47,51.5
2016-12-05 12:02:49.530661,0.000,157,-56,51.5
2016-12-05 12:02:54.553311,0.000,168,-5,51.7
2016-12-05 12:02:59.576740,0.000,149,-48,51.7
2016-12-05 12:03:04.599752,0.000,168,-37,51.9
