2016-11-21 14:15:00.914551,0.005,54.4
2016-11-21 14:15:21.019280,0.005,54.4
2016-11-21 14:15:31.115013,0.017,54.4
2016-11-21 14:15:51.228859,0.002,54.6
2016-11-21 14:16:01.328590,0.000,54.6
2016-11-21 14:16:11.415181,0.006,54.5
2016-11-21 14:16:21.506102,0.006,54.5
2016-11-21 14:16:31.599409,0.005,54.5
2016-11-21 14:16:41.694069,0.023,54.1
2016-11-21 14:16:51.790202,0.061,52.8
2016-11-21 14:17:01.887877,0.058,51.8
2016-11-21 14:17:11.987061,0.042,51.1
2016-11-21 14:17:22.085131,0.024,50.4
2016-11-21 14:17:42.198136,0.023,49.6
2016-11-21 14:17:52.295843,0.041,49.3
2016-11-21 14:18:02.391792,0.050,49.0
2016-11-21 14:18:12.489732,0.079,48.7
2016-11-21 14:18:22.588662,0.036,48.5
2016-11-21 14:18:32.687025,0.044,48.2
2016-11-21 14:18:42.785126,0.035,48.1
2016-11-21 14:18:52.884389,0.025,47.9
2016-11-21 14:19:02.983979,0.064,47.6
2016-11-21 14:19:13.089147,0.038,47.3
2016-11-21 14:19:23.187110,0.042,46.9
2016-11-21 14:19:43.299589,0.040,46.7
2016-11-21 14:20:03.407993,0.065,46.2
2016-11-21 14:20:13.507563,0.043,46.0
2016-11-21 14:20:23.599781,0.044,46.1
2016-11-21 14:20:33.694500,0.063,45.7
2016-11-21 14:20:43.791170,0.045,45.7
2016-11-21 14:20:53.888109,0.059,45.7
2016-11-21 14:21:03.989414,0.072,45.4
2016-11-21 14:21:14.087225,0.096,45.5
2016-11-21 14:21:24.185679,0.114,45.2
2016-11-21 14:21:34.284084,0.079,45.1
2016-11-21 14:21:44.383449,0.072,45.0
2016-11-21 14:21:54.482784,0.098,44.7
2016-11-21 14:22:14.596765,0.055,44.6
2016-11-21 14:22:24.692737,0.045,44.6
2016-11-21 14:22:34.789208,0.051,44.5
2016-11-21 14:22:44.886884,0.092,44.4
2016-11-21 14:22:54.985944,0.062,44.4
2016-11-21 14:23:05.085058,0.057,44.4
2016-11-21 14:23:25.197538,0.042,44.7
2016-11-21 14:23:35.293072,0.088,44.4
2016-11-21 14:23:45.389899,0.072,44.2
2016-11-21 14:23:55.487492,0.045,44.1
2016-11-21 14:24:05.585595,0.084,44.1
2016-11-21 14:24:15.686655,0.060,43.8
2016-11-21 14:24:25.784950,0.056,43.9
2016-11-21 14:24:35.884165,0.034,44.0
2016-11-21 14:24:55.996920,0.038,44.2
2016-11-21 14:25:06.092997,0.080,44.0
2016-11-21 14:25:16.189829,0.073,43.9
2016-11-21 14:25:26.287156,0.054,44.0
2016-11-21 14:25:36.385805,0.030,44.0
2016-11-21 14:25:46.484518,0.070,43.9
2016-11-21 14:25:56.583861,0.088,43.8
2016-11-21 14:26:06.683383,0.053,43.8
2016-11-21 14:26:16.782603,0.046,43.9
2016-11-21 14:26:46.909293,0.070,44.0
2016-11-21 14:26:57.001472,0.099,43.8
2016-11-21 14:27:07.094978,0.098,43.5
2016-11-21 14:27:17.190637,0.105,43.3
2016-11-21 14:27:27.287799,0.061,43.5
2016-11-21 14:27:37.386138,0.044,43.7
2016-11-21 14:27:47.487200,0.029,44.1
2016-11-21 14:27:57.585688,0.000,44.7
2016-11-21 14:28:17.698291,0.063,44.6
2016-11-21 14:28:27.793258,0.040,44.3
2016-11-21 14:28:37.890400,0.036,44.3
2016-11-21 14:28:47.988234,0.051,44.0
2016-11-21 14:28:58.086340,0.067,43.8
2016-11-21 14:29:08.184547,0.072,43.9
2016-11-21 14:29:18.283887,0.088,43.8
2016-11-21 14:29:28.383037,0.073,43.6
2016-11-21 14:29:38.483126,0.077,43.5
2016-11-21 14:29:48.581945,0.085,43.5
2016-11-21 14:29:58.681508,0.073,43.4
2016-11-21 14:30:08.781194,0.068,43.5
2016-11-21 14:30:18.880280,0.077,43.4
